,run,score,decision,acrobatie
2483,5,30,"[6, 6, 6, 4, 3, 5]",False
2484,5,27,"[6, 5, 4, 5, 5, 2]",False
2485,4,13,"[1, 1, 1, 2, 3, 5]",False
2486,5,28,"[6, 5, 4, 4, 5, 4]",False
2487,6,9,"[1, 2, 1, 2, 2, 1]",False
2488,5,12,"[1, 2, 3, 2, 2, 2]",False
2489,5,30,"[6, 6, 5, 6, 5, 2]",False
2490,4,27,"[6, 5, 5, 5, 3, 3]",False
2491,5,16,"[1, 2, 2, 4, 2, 5]",False
2492,4,34,"[6, 6, 6, 5, 6, 5]",False
2493,5,9,"[1, 2, 3, 1, 1, 1]",False
2494,6,30,"[5, 5, 6, 6, 3, 5]",False
2495,4,32,"[6, 5, 5, 6, 4, 6]",False
2496,5,27,"[5, 6, 6, 3, 6, 1]",False
2497,4,33,"[6, 6, 6, 5, 5, 5]",False
2498,3,31,"[6, 6, 5, 5, 4, 5]",False
2499,4,26,"[6, 5, 5, 3, 2, 5]",False
2500,4,26,"[6, 5, 5, 4, 4, 2]",False
2501,5,9,"[1, 2, 2, 1, 2, 1]",False
2502,4,13,"[1, 1, 2, 1, 5, 3]",False
2503,3,35,"[6, 6, 6, 6, 6, 5]",False
2504,5,14,"[1, 2, 2, 2, 1, 6]",False
2505,4,16,"[1, 2, 2, 6, 4, 1]",False
2506,5,9,"[1, 1, 1, 2, 1, 3]",False
2507,5,11,"[1, 1, 1, 2, 4, 2]",False
2508,4,15,"[1, 1, 2, 3, 6, 2]",False
2509,5,11,"[1, 1, 4, 1, 1, 3]",False
2510,5,14,"[1, 2, 1, 3, 1, 6]",False
2511,5,8,"[2, 1, 1, 1, 1, 2]",False
2512,5,15,"[2, 1, 1, 4, 3, 4]",False
2513,5,12,"[1, 2, 3, 2, 3, 1]",False
2514,5,10,"[1, 2, 2, 2, 2, 1]",False
2515,4,10,"[1, 2, 2, 2, 2, 1]",False
2516,3,10,"[1, 1, 1, 2, 3, 2]",False
2517,4,9,"[1, 1, 2, 2, 1, 2]",False
2518,5,10,"[1, 2, 1, 1, 3, 2]",False
2519,3,10,"[1, 1, 1, 2, 3, 2]",False
2520,6,28,"[5, 4, 4, 5, 4, 6]",False
2521,4,11,"[1, 1, 1, 1, 2, 5]",False
2522,4,26,"[6, 6, 5, 5, 2, 2]",False
2523,6,33,"[6, 5, 6, 5, 5, 6]",False
2524,6,12,"[2, 1, 2, 3, 1, 3]",False
2525,3,34,"[6, 6, 6, 5, 6, 5]",False
2526,3,15,"[1, 2, 2, 2, 2, 6]",False
2527,5,28,"[6, 6, 4, 6, 3, 3]",False
2528,4,31,"[6, 5, 6, 6, 5, 3]",False
2529,4,32,"[6, 6, 6, 3, 5, 6]",False
2530,5,14,"[1, 2, 1, 1, 4, 5]",False
2531,3,12,"[1, 1, 2, 2, 4, 2]",False
2532,4,35,"[6, 6, 5, 6, 6, 6]",False
2533,6,27,"[5, 4, 4, 2, 6, 6]",False
2534,5,16,"[1, 2, 1, 3, 3, 6]",False
2535,4,11,"[1, 1, 1, 2, 2, 4]",False
2536,3,31,"[6, 6, 5, 5, 5, 4]",False
2537,3,32,"[6, 6, 5, 6, 6, 3]",False
2538,5,29,"[1, 6, 6, 6, 6, 4]",True
2539,3,29,"[6, 6, 5, 5, 4, 3]",False
2540,4,13,"[1, 1, 2, 1, 4, 4]",False
2541,4,28,"[6, 5, 5, 6, 1, 5]",False
2542,3,11,"[1, 1, 2, 2, 2, 3]",False
2543,5,13,"[1, 2, 1, 1, 5, 3]",False
2544,5,34,"[6, 5, 6, 5, 6, 6]",False
2545,3,31,"[6, 5, 5, 3, 6, 6]",False
2546,4,30,"[6, 6, 5, 5, 5, 3]",False
2547,4,28,"[6, 6, 5, 5, 5, 1]",False
2548,6,25,"[6, 4, 2, 4, 4, 5]",False
2549,4,32,"[6, 6, 5, 5, 5, 5]",False
2550,6,24,"[5, 5, 5, 5, 2, 2]",False
2551,5,14,"[1, 2, 1, 4, 1, 5]",False
2552,4,12,"[1, 1, 2, 3, 3, 2]",False
2553,4,30,"[6, 5, 5, 5, 6, 3]",False
2554,4,12,"[1, 1, 1, 3, 3, 3]",False
2555,3,11,"[1, 1, 2, 2, 2, 3]",False
2556,5,25,"[6, 6, 6, 3, 1, 3]",False
2557,4,19,"[1, 1, 2, 3, 6, 6]",False
2558,5,31,"[6, 6, 6, 6, 5, 2]",False
2559,5,12,"[1, 1, 1, 3, 1, 5]",False
2560,5,34,"[5, 6, 6, 6, 5, 6]",False
2561,4,30,"[6, 6, 6, 5, 6, 1]",False
2562,4,10,"[1, 1, 2, 3, 1, 2]",False
2563,4,12,"[1, 2, 3, 4, 1, 1]",False
2564,5,13,"[1, 2, 1, 5, 1, 3]",False
2565,4,35,"[6, 5, 6, 6, 6, 6]",False
2566,5,13,"[2, 1, 1, 3, 3, 3]",False
2567,5,14,"[6, 1, 1, 2, 2, 2]",True
2568,6,30,"[6, 6, 5, 6, 6, 1]",False
2569,4,10,"[1, 1, 1, 4, 1, 2]",False
2570,4,33,"[6, 5, 6, 6, 6, 4]",False
2571,5,12,"[1, 2, 2, 1, 4, 2]",False
2572,3,30,"[6, 6, 5, 5, 6, 2]",False
2573,4,13,"[1, 1, 2, 1, 3, 5]",False
2574,5,33,"[6, 6, 6, 5, 5, 5]",False
2575,6,28,"[5, 6, 5, 6, 4, 2]",False
2576,6,33,"[6, 6, 6, 6, 5, 4]",False
2577,6,12,"[1, 1, 2, 3, 1, 4]",False
2578,3,29,"[6, 6, 5, 5, 5, 2]",False
2579,5,13,"[1, 2, 3, 2, 3, 2]",False
2580,4,12,"[1, 1, 1, 1, 2, 6]",False
2581,4,13,"[1, 1, 1, 1, 5, 4]",False
2582,5,31,"[6, 5, 5, 6, 5, 4]",False
2583,3,7,"[1, 2, 1, 1, 1, 1]",False
2584,4,7,"[1, 1, 1, 2, 1, 1]",False
2585,4,32,"[6, 6, 5, 5, 5, 5]",False
2586,5,12,"[1, 2, 2, 1, 1, 5]",False
2587,5,10,"[1, 1, 1, 2, 3, 2]",False
2588,2,11,"[1, 1, 1, 1, 2, 5]",False
2589,4,32,"[6, 6, 6, 6, 6, 2]",False
2590,5,29,"[6, 5, 4, 4, 4, 6]",False
2591,4,33,"[6, 6, 5, 5, 6, 5]",False
2592,5,34,"[6, 6, 6, 6, 6, 4]",False
2593,4,7,"[1, 2, 1, 1, 1, 1]",False
2594,6,27,"[5, 6, 5, 3, 2, 6]",False
2595,6,31,"[5, 6, 6, 6, 6, 2]",False
2596,6,14,"[2, 2, 2, 2, 2, 4]",False
2597,5,10,"[1, 1, 1, 1, 2, 4]",False
2598,6,16,"[1, 1, 1, 4, 4, 5]",False
2599,4,9,"[1, 1, 1, 1, 2, 3]",False
2600,5,9,"[1, 2, 1, 1, 1, 3]",False
2601,5,14,"[1, 2, 2, 3, 1, 5]",False
2602,4,29,"[6, 5, 5, 6, 5, 2]",False
2603,6,11,"[1, 1, 1, 2, 1, 5]",False
2604,6,12,"[1, 1, 1, 4, 2, 3]",False
2605,5,11,"[1, 2, 1, 1, 5, 1]",False
2606,5,10,"[1, 2, 1, 1, 2, 3]",False
2607,4,10,"[1, 2, 1, 1, 1, 4]",False
2608,6,33,"[6, 6, 5, 6, 5, 5]",False
2609,5,25,"[6, 6, 4, 4, 2, 3]",False
2610,3,32,"[6, 6, 5, 5, 6, 4]",False
2611,4,11,"[1, 1, 2, 1, 1, 5]",False
2612,5,8,"[1, 1, 1, 2, 2, 1]",False
2613,5,33,"[5, 6, 6, 5, 6, 5]",False
2614,5,26,"[6, 5, 4, 6, 4, 1]",False
2615,4,30,"[6, 5, 5, 6, 3, 5]",False
2616,5,7,"[1, 1, 1, 2, 1, 1]",False
2617,6,30,"[6, 6, 6, 5, 2, 5]",False
2618,4,26,"[6, 5, 5, 5, 3, 2]",False
2619,5,11,"[1, 2, 4, 2, 1, 1]",False
2620,5,23,"[1, 6, 6, 6, 3, 1]",True
2621,5,33,"[6, 6, 4, 6, 6, 5]",False
2622,1,31,"[6, 6, 5, 5, 5, 4]",False
2623,4,24,"[6, 5, 5, 5, 1, 2]",False
2624,3,8,"[1, 1, 1, 2, 1, 2]",False
2625,4,32,"[6, 6, 5, 6, 6, 3]",False
2626,6,9,"[1, 1, 2, 2, 2, 1]",False
2627,6,10,"[1, 1, 1, 4, 2, 1]",False
2628,5,12,"[1, 1, 2, 2, 1, 5]",False
2629,5,25,"[6, 5, 5, 4, 4, 1]",False
2630,5,20,"[1, 2, 4, 3, 6, 4]",False
2631,4,31,"[6, 5, 5, 3, 6, 6]",False
2632,2,27,"[6, 6, 4, 4, 5, 2]",False
2633,5,8,"[1, 1, 2, 1, 2, 1]",False
2634,4,33,"[6, 6, 6, 5, 4, 6]",False
2635,3,8,"[1, 1, 1, 1, 1, 3]",False
2636,4,30,"[6, 5, 6, 6, 3, 4]",False
2637,5,12,"[1, 1, 3, 3, 3, 1]",False
2638,5,11,"[1, 1, 3, 1, 2, 3]",False
2639,5,12,"[1, 2, 1, 1, 6, 1]",False
2640,4,31,"[6, 5, 5, 6, 5, 4]",False
2641,4,31,"[6, 5, 6, 6, 6, 2]",False
2642,6,30,"[6, 6, 5, 3, 4, 6]",False
2643,5,14,"[1, 2, 3, 3, 2, 3]",False
2644,4,11,"[1, 1, 1, 2, 2, 4]",False
2645,5,25,"[6, 5, 5, 5, 3, 1]",False
2646,6,29,"[5, 6, 6, 6, 4, 2]",False
2647,4,11,"[1, 1, 2, 1, 2, 4]",False
2648,5,12,"[1, 1, 2, 1, 1, 6]",False
2649,4,35,"[6, 5, 6, 6, 6, 6]",False
2650,6,34,"[6, 6, 5, 6, 5, 6]",False
2651,4,31,"[6, 5, 5, 5, 5, 5]",False
2652,5,28,"[6, 5, 5, 4, 5, 3]",False
2653,4,32,"[6, 5, 6, 6, 3, 6]",False
2654,5,11,"[2, 1, 1, 2, 1, 4]",False
2655,6,11,"[3, 1, 1, 3, 1, 2]",False
2656,4,26,"[6, 6, 5, 4, 3, 2]",False
2657,4,8,"[1, 1, 1, 3, 1, 1]",False
2658,5,33,"[6, 6, 5, 5, 5, 6]",False
2659,4,16,"[1, 1, 2, 4, 2, 6]",False
2660,4,28,"[6, 6, 5, 4, 6, 1]",False
2661,4,9,"[1, 1, 2, 2, 1, 2]",False
2662,4,7,"[1, 1, 2, 1, 1, 1]",False
2663,4,10,"[1, 1, 2, 2, 1, 3]",False
2664,5,28,"[6, 6, 5, 4, 4, 3]",False
2665,5,13,"[6, 1, 1, 2, 2, 1]",True
2666,6,14,"[1, 3, 2, 3, 3, 2]",False
2667,4,30,"[6, 6, 6, 5, 6, 1]",False
2668,2,8,"[1, 1, 1, 1, 2, 2]",False
2669,4,12,"[1, 1, 2, 3, 1, 4]",False
2670,2,29,"[6, 6, 6, 5, 5, 1]",False
2671,4,34,"[6, 6, 6, 6, 5, 5]",False
2672,5,9,"[1, 2, 1, 3, 1, 1]",False
2673,3,34,"[6, 6, 6, 6, 5, 5]",False
2674,3,7,"[1, 1, 1, 1, 2, 1]",False
2675,4,11,"[1, 1, 1, 1, 2, 5]",False
2676,4,32,"[6, 5, 5, 6, 4, 6]",False
2677,4,29,"[6, 6, 5, 3, 5, 4]",False
2678,5,11,"[1, 1, 4, 2, 1, 2]",False
2679,4,13,"[1, 1, 1, 2, 4, 4]",False
2680,5,34,"[6, 5, 6, 5, 6, 6]",False
2681,3,10,"[1, 1, 2, 2, 1, 3]",False
2682,5,11,"[1, 2, 1, 1, 2, 4]",False
2683,3,34,"[6, 6, 6, 6, 6, 4]",False
2684,3,8,"[1, 1, 1, 1, 1, 3]",False
2685,5,23,"[2, 6, 6, 4, 4, 1]",True
2686,5,33,"[6, 5, 6, 5, 6, 5]",False
2687,3,11,"[1, 1, 1, 1, 6, 1]",False
2688,4,10,"[1, 1, 2, 1, 2, 3]",False
2689,4,33,"[6, 6, 5, 4, 6, 6]",False
2690,5,10,"[1, 1, 2, 3, 1, 2]",False
2691,1,11,"[1, 1, 1, 2, 3, 3]",False
2692,4,32,"[6, 6, 6, 6, 4, 4]",False
2693,4,31,"[6, 6, 5, 4, 4, 6]",False
2694,2,11,"[1, 1, 1, 2, 2, 4]",False
2695,3,12,"[1, 1, 2, 2, 4, 2]",False
2696,5,14,"[1, 1, 4, 3, 2, 3]",False
2697,4,13,"[5, 1, 1, 1, 2, 3]",True
2698,5,25,"[6, 6, 2, 4, 5, 2]",False
2699,5,27,"[1, 6, 6, 6, 5, 3]",True
2700,4,28,"[6, 6, 6, 6, 2, 2]",False
2701,5,12,"[1, 1, 2, 1, 4, 3]",False
2702,4,9,"[1, 1, 2, 1, 2, 2]",False
2703,4,29,"[6, 5, 5, 4, 4, 5]",False
2704,5,11,"[1, 2, 1, 3, 3, 1]",False
2705,4,11,"[1, 2, 2, 3, 1, 2]",False
2706,4,36,"[6, 6, 6, 6, 6, 6]",False
2707,6,32,"[6, 5, 6, 4, 5, 6]",False
2708,5,20,"[1, 2, 4, 3, 4, 6]",False
2709,4,29,"[6, 6, 6, 6, 2, 3]",False
2710,4,30,"[6, 6, 5, 6, 6, 1]",False
2711,5,30,"[5, 6, 6, 5, 5, 3]",False
2712,2,29,"[6, 6, 4, 4, 5, 4]",False
2713,3,29,"[6, 6, 6, 5, 5, 1]",False
2714,6,19,"[2, 2, 1, 3, 6, 5]",False
2715,2,33,"[6, 6, 6, 4, 5, 6]",False
2716,4,11,"[1, 1, 2, 4, 2, 1]",False
2717,4,6,"[1, 1, 1, 1, 1, 1]",False
2718,3,8,"[1, 2, 2, 1, 1, 1]",False
2719,4,30,"[6, 5, 5, 5, 6, 3]",False
2720,6,33,"[6, 6, 5, 5, 6, 5]",False
2721,4,9,"[1, 2, 2, 1, 2, 1]",False
2722,3,12,"[1, 1, 2, 2, 2, 4]",False
2723,5,29,"[6, 6, 3, 5, 6, 3]",False
2724,4,9,"[1, 1, 1, 2, 2, 2]",False
2725,6,10,"[1, 1, 3, 2, 1, 2]",False
2726,5,12,"[1, 1, 1, 2, 2, 5]",False
2727,5,14,"[1, 2, 1, 2, 4, 4]",False
2728,4,28,"[6, 6, 5, 5, 4, 2]",False
2729,6,28,"[6, 6, 4, 4, 4, 4]",False
2730,1,11,"[1, 1, 1, 3, 2, 3]",False
2731,3,30,"[6, 6, 6, 6, 5, 1]",False
2732,5,29,"[6, 6, 6, 5, 2, 4]",False
2733,5,33,"[6, 5, 6, 5, 6, 5]",False
2734,6,30,"[5, 6, 5, 5, 6, 3]",False
2735,4,29,"[6, 5, 5, 6, 4, 3]",False
2736,6,10,"[1, 1, 2, 1, 3, 2]",False
2737,4,9,"[1, 2, 2, 1, 2, 1]",False
2738,5,12,"[1, 2, 1, 1, 2, 5]",False
2739,4,31,"[6, 5, 6, 6, 6, 2]",False
2740,4,34,"[6, 6, 6, 5, 5, 6]",False
2741,5,13,"[6, 1, 1, 1, 3, 1]",True
2742,4,10,"[1, 1, 2, 1, 4, 1]",False
2743,5,24,"[6, 5, 5, 5, 2, 1]",False
2744,6,27,"[5, 6, 6, 4, 5, 1]",False
2745,4,32,"[6, 5, 5, 6, 5, 5]",False
2746,5,29,"[6, 6, 6, 5, 3, 3]",False
2747,5,16,"[1, 2, 1, 3, 3, 6]",False
2748,3,27,"[6, 6, 5, 5, 4, 1]",False
2749,4,10,"[1, 1, 2, 2, 1, 3]",False
2750,6,10,"[1, 2, 1, 1, 4, 1]",False
2751,5,9,"[1, 1, 1, 1, 2, 3]",False
2752,4,34,"[6, 5, 6, 6, 6, 5]",False
2753,1,29,"[6, 6, 4, 4, 4, 5]",False
2754,5,28,"[6, 5, 5, 6, 5, 1]",False
2755,5,9,"[1, 1, 1, 2, 3, 1]",False
2756,4,31,"[6, 6, 6, 6, 5, 2]",False
2757,4,35,"[6, 6, 6, 5, 6, 6]",False
2758,3,12,"[1, 1, 2, 2, 5, 1]",False
2759,4,29,"[6, 6, 5, 4, 6, 2]",False
2760,2,12,"[1, 1, 1, 2, 2, 5]",False
2761,5,27,"[6, 5, 6, 6, 1, 3]",False
2762,4,28,"[6, 5, 5, 5, 6, 1]",False
2763,5,27,"[6, 5, 6, 6, 3, 1]",False
2764,5,14,"[1, 2, 2, 3, 5, 1]",False
2765,4,10,"[1, 1, 1, 1, 2, 4]",False
2766,3,8,"[1, 1, 2, 1, 1, 2]",False
2767,2,28,"[6, 6, 4, 4, 5, 3]",False
2768,1,31,"[6, 6, 6, 3, 5, 5]",False
2769,3,11,"[1, 1, 2, 2, 2, 3]",False
2770,6,13,"[1, 1, 2, 3, 2, 4]",False
2771,5,10,"[1, 1, 1, 1, 2, 4]",False
2772,4,31,"[6, 6, 5, 5, 4, 5]",False
2773,4,9,"[1, 1, 1, 2, 3, 1]",False
2774,4,32,"[6, 6, 5, 6, 4, 5]",False
2775,5,14,"[1, 1, 1, 2, 6, 3]",False
2776,5,28,"[6, 6, 5, 6, 2, 3]",False
2777,3,11,"[1, 1, 2, 2, 1, 4]",False
2778,5,16,"[1, 1, 1, 4, 4, 5]",False
2779,4,25,"[6, 6, 5, 4, 2, 2]",False
2780,5,15,"[1, 1, 2, 4, 2, 5]",False
2781,5,32,"[6, 5, 6, 6, 5, 4]",False
2782,4,28,"[6, 5, 5, 4, 6, 2]",False
2783,4,32,"[6, 6, 5, 6, 3, 6]",False
2784,5,28,"[6, 5, 4, 6, 6, 1]",False
2785,4,13,"[1, 2, 2, 1, 4, 3]",False
2786,1,34,"[6, 6, 6, 6, 6, 4]",False
2787,5,7,"[1, 1, 1, 2, 1, 1]",False
2788,1,11,"[1, 1, 1, 2, 3, 3]",False
2789,5,30,"[6, 6, 6, 5, 3, 4]",False
2790,4,8,"[1, 2, 1, 1, 1, 2]",False
2791,4,34,"[6, 5, 6, 6, 6, 5]",False
2792,4,10,"[1, 1, 2, 2, 1, 3]",False
2793,6,12,"[1, 2, 2, 1, 1, 5]",False
2794,5,12,"[1, 2, 2, 5, 1, 1]",False
2795,4,31,"[6, 6, 5, 6, 5, 3]",False
2796,3,32,"[6, 6, 5, 5, 6, 4]",False
2797,4,29,"[6, 6, 5, 5, 3, 4]",False
2798,3,12,"[1, 2, 2, 5, 1, 1]",False
2799,5,32,"[6, 6, 3, 6, 6, 5]",False
2800,3,30,"[6, 6, 6, 6, 5, 1]",False
2801,4,26,"[2, 5, 6, 6, 4, 3]",True
2802,4,16,"[1, 1, 2, 3, 3, 6]",False
2803,3,12,"[1, 1, 2, 2, 5, 1]",False
2804,5,29,"[6, 5, 5, 6, 1, 6]",False
2805,5,16,"[2, 1, 1, 4, 3, 5]",False
2806,3,26,"[6, 6, 5, 5, 3, 1]",False
2807,6,35,"[6, 6, 6, 6, 5, 6]",False
2808,5,15,"[2, 4, 1, 1, 1, 6]",False
2809,5,7,"[1, 2, 1, 1, 1, 1]",False
2810,5,13,"[1, 1, 3, 2, 4, 2]",False
2811,1,10,"[1, 1, 1, 3, 2, 2]",False
2812,3,34,"[6, 6, 5, 6, 6, 5]",False
2813,5,31,"[6, 6, 5, 5, 3, 6]",False
2814,6,10,"[1, 1, 2, 3, 1, 2]",False
2815,5,31,"[6, 6, 5, 6, 3, 5]",False
2816,3,28,"[6, 6, 5, 5, 2, 4]",False
2817,3,14,"[1, 1, 1, 2, 4, 5]",False
2818,5,30,"[6, 6, 5, 4, 6, 3]",False
2819,4,33,"[6, 6, 5, 6, 6, 4]",False
2820,4,10,"[1, 1, 1, 1, 2, 4]",False
2821,5,29,"[5, 6, 6, 3, 3, 6]",False
2822,4,26,"[6, 5, 5, 5, 4, 1]",False
2823,5,10,"[1, 2, 2, 1, 1, 3]",False
2824,3,11,"[1, 1, 2, 2, 1, 4]",False
2825,6,30,"[6, 5, 4, 6, 5, 4]",False
2826,5,14,"[1, 2, 2, 2, 1, 6]",False
2827,4,10,"[1, 1, 2, 1, 3, 2]",False
2828,3,30,"[6, 6, 6, 6, 5, 1]",False
2829,4,14,"[1, 1, 2, 2, 4, 4]",False
2830,5,13,"[1, 1, 1, 3, 2, 5]",False
2831,3,27,"[6, 6, 5, 5, 3, 2]",False
2832,5,12,"[1, 2, 2, 2, 4, 1]",False
2833,4,15,"[1, 2, 2, 3, 1, 6]",False
2834,5,10,"[1, 1, 1, 3, 2, 2]",False
2835,4,35,"[6, 6, 6, 6, 5, 6]",False
2836,4,11,"[1, 1, 1, 2, 3, 3]",False
2837,5,10,"[1, 2, 1, 1, 3, 2]",False
2838,4,10,"[5, 1, 1, 1, 1, 1]",True
2839,6,24,"[6, 6, 4, 5, 2, 1]",False
2840,5,11,"[1, 1, 2, 1, 1, 5]",False
2841,6,32,"[6, 6, 5, 4, 5, 6]",False
2842,3,34,"[6, 6, 6, 6, 6, 4]",False
2843,3,10,"[1, 1, 2, 2, 1, 3]",False
2844,5,15,"[1, 2, 2, 4, 1, 5]",False
2845,4,31,"[6, 5, 6, 6, 6, 2]",False
2846,2,34,"[6, 6, 6, 6, 5, 5]",False
2847,5,28,"[6, 5, 6, 3, 3, 5]",False
2848,4,26,"[6, 6, 5, 2, 5, 2]",False
2849,4,8,"[1, 2, 1, 1, 1, 2]",False
2850,5,8,"[2, 1, 1, 2, 1, 1]",False
2851,5,15,"[1, 2, 2, 1, 3, 6]",False
2852,3,34,"[6, 6, 5, 6, 6, 5]",False
2853,5,29,"[6, 5, 6, 5, 3, 4]",False
2854,5,11,"[1, 1, 3, 2, 2, 2]",False
2855,6,16,"[2, 1, 1, 4, 2, 6]",False
2856,4,26,"[6, 6, 5, 2, 6, 1]",False
2857,4,28,"[6, 6, 5, 5, 2, 4]",False
2858,4,11,"[1, 2, 1, 1, 1, 5]",False
2859,5,11,"[1, 1, 2, 2, 1, 4]",False
2860,6,30,"[5, 4, 5, 4, 6, 6]",False
2861,4,31,"[6, 5, 5, 3, 6, 6]",False
2862,4,10,"[1, 1, 1, 2, 2, 3]",False
2863,5,9,"[1, 2, 1, 2, 1, 2]",False
2864,3,10,"[1, 1, 2, 2, 2, 2]",False
2865,6,26,"[5, 6, 6, 4, 4, 1]",False
2866,4,16,"[1, 2, 1, 1, 5, 6]",False
2867,4,31,"[6, 5, 5, 6, 5, 4]",False
2868,4,13,"[1, 2, 2, 2, 5, 1]",False
2869,6,29,"[5, 4, 6, 5, 4, 5]",False
2870,4,16,"[1, 2, 2, 4, 1, 6]",False
2871,5,33,"[6, 5, 4, 6, 6, 6]",False
2872,4,16,"[1, 1, 1, 1, 6, 6]",False
2873,4,33,"[6, 6, 6, 4, 6, 5]",False
2874,6,15,"[1, 1, 2, 4, 3, 4]",False
2875,3,34,"[6, 6, 6, 5, 5, 6]",False
2876,6,29,"[6, 5, 3, 5, 6, 4]",False
2877,4,17,"[1, 1, 2, 3, 4, 6]",False
2878,4,34,"[6, 6, 5, 5, 6, 6]",False
2879,5,16,"[6, 1, 1, 3, 2, 3]",True
2880,5,27,"[5, 6, 6, 4, 5, 1]",False
2881,5,30,"[6, 6, 5, 5, 6, 2]",False
2882,5,17,"[1, 2, 3, 4, 2, 5]",False
2883,4,31,"[6, 5, 5, 5, 5, 5]",False
2884,6,27,"[5, 6, 4, 6, 4, 2]",False
2885,5,12,"[1, 1, 2, 2, 2, 4]",False
2886,3,32,"[6, 6, 5, 5, 6, 4]",False
2887,4,11,"[1, 2, 1, 1, 5, 1]",False
2888,4,29,"[6, 6, 5, 5, 5, 2]",False
2889,5,12,"[1, 1, 1, 2, 2, 5]",False
2890,4,15,"[1, 2, 1, 1, 5, 5]",False
2891,5,9,"[1, 2, 2, 1, 1, 2]",False
2892,2,30,"[6, 6, 4, 4, 5, 5]",False
2893,4,31,"[6, 6, 5, 4, 5, 5]",False
2894,3,31,"[6, 6, 5, 5, 5, 4]",False
2895,4,13,"[1, 1, 1, 1, 3, 6]",False
2896,5,14,"[1, 1, 4, 2, 2, 4]",False
2897,2,28,"[6, 6, 4, 4, 5, 3]",False
2898,4,31,"[6, 5, 6, 6, 5, 3]",False
2899,5,31,"[6, 5, 6, 4, 6, 4]",False
2900,6,30,"[6, 6, 3, 5, 5, 5]",False
2901,5,13,"[1, 2, 1, 3, 5, 1]",False
2902,4,11,"[1, 1, 2, 1, 1, 5]",False
2903,5,15,"[1, 1, 1, 4, 3, 5]",False
2904,5,10,"[1, 1, 1, 2, 4, 1]",False
2905,3,30,"[6, 6, 5, 5, 6, 2]",False
2906,1,10,"[1, 1, 1, 1, 2, 4]",False
2907,6,24,"[6, 3, 6, 6, 2, 1]",False
2908,5,13,"[1, 2, 2, 1, 4, 3]",False
2909,5,28,"[6, 6, 6, 3, 6, 1]",False
2910,6,23,"[5, 5, 5, 3, 4, 1]",False
2911,5,10,"[1, 1, 2, 2, 2, 2]",False
2912,5,26,"[6, 5, 5, 3, 1, 6]",False
2913,4,34,"[6, 6, 6, 5, 6, 5]",False
2914,4,31,"[6, 6, 5, 6, 2, 6]",False
2915,5,11,"[1, 1, 1, 1, 1, 6]",False
2916,4,10,"[1, 1, 2, 4, 1, 1]",False
2917,5,26,"[6, 6, 4, 6, 2, 2]",False
2918,5,19,"[1, 6, 6, 3, 1, 2]",True
2919,4,25,"[6, 6, 5, 3, 3, 2]",False
2920,4,25,"[6, 5, 5, 3, 5, 1]",False
2921,5,27,"[6, 5, 5, 6, 3, 2]",False
2922,4,15,"[1, 1, 2, 2, 3, 6]",False
2923,4,8,"[1, 1, 1, 2, 1, 2]",False
2924,4,28,"[6, 5, 5, 3, 5, 4]",False
2925,3,34,"[6, 6, 6, 6, 6, 4]",False
2926,4,32,"[6, 5, 5, 5, 5, 6]",False
2927,5,14,"[1, 2, 1, 1, 3, 6]",False
2928,5,14,"[1, 2, 3, 3, 1, 4]",False
2929,5,31,"[5, 6, 6, 6, 5, 3]",False
2930,4,28,"[6, 6, 5, 5, 5, 1]",False
2931,4,12,"[1, 1, 2, 1, 1, 6]",False
2932,5,13,"[1, 2, 1, 1, 3, 5]",False
2933,5,14,"[1, 1, 3, 4, 1, 4]",False
2934,5,11,"[1, 2, 3, 2, 1, 2]",False
2935,5,16,"[1, 1, 1, 3, 4, 6]",False
2936,4,9,"[1, 2, 1, 1, 3, 1]",False
2937,3,29,"[6, 6, 5, 5, 5, 2]",False
2938,4,8,"[1, 2, 1, 1, 1, 2]",False
2939,5,28,"[6, 5, 4, 6, 6, 1]",False
2940,4,10,"[1, 2, 1, 1, 3, 2]",False
2941,4,28,"[6, 5, 5, 3, 5, 4]",False
2942,5,31,"[1, 6, 6, 6, 6, 6]",True
2943,6,32,"[6, 5, 6, 4, 6, 5]",False
2944,4,28,"[6, 5, 5, 6, 5, 1]",False
2945,4,31,"[6, 5, 6, 6, 6, 2]",False
2946,6,17,"[2, 3, 2, 4, 2, 4]",False
2947,4,34,"[6, 6, 5, 5, 6, 6]",False
2948,5,10,"[1, 2, 2, 2, 1, 2]",False
2949,5,14,"[1, 2, 1, 4, 3, 3]",False
2950,4,17,"[1, 2, 2, 5, 2, 5]",False
2951,4,34,"[6, 6, 5, 5, 6, 6]",False
2952,5,10,"[1, 2, 2, 2, 2, 1]",False
2953,4,27,"[6, 5, 5, 3, 2, 6]",False
2954,4,31,"[6, 6, 6, 6, 1, 6]",False
2955,5,16,"[5, 1, 1, 3, 4, 2]",True
2956,6,30,"[5, 5, 6, 2, 6, 6]",False
2957,3,28,"[6, 6, 5, 5, 5, 1]",False
2958,5,17,"[1, 2, 3, 1, 4, 6]",False
2959,5,10,"[2, 2, 1, 1, 1, 3]",False
2960,3,9,"[1, 1, 1, 2, 2, 2]",False
2961,5,31,"[6, 6, 6, 4, 3, 6]",False
2962,4,31,"[6, 6, 5, 4, 6, 4]",False
2963,5,28,"[6, 6, 5, 2, 5, 4]",False
2964,5,28,"[5, 6, 6, 6, 4, 1]",False
