,run,score,decision,acrobatie
2151,6,21,"[6, 2, 2, 6, 2, 3]",False
2152,6,13,"[2, 2, 1, 2, 1, 5]",False
2153,6,30,"[6, 5, 4, 6, 5, 4]",False
2154,6,19,"[2, 1, 1, 3, 6, 6]",False
2155,6,34,"[6, 6, 4, 6, 6, 6]",False
2156,4,35,"[6, 6, 5, 6, 6, 6]",False
2157,5,10,"[1, 1, 3, 3, 1, 1]",False
2158,5,14,"[1, 1, 2, 3, 2, 5]",False
2159,6,33,"[6, 6, 6, 4, 6, 5]",False
2160,3,34,"[6, 6, 4, 6, 6, 6]",False
2161,4,6,"[1, 1, 1, 1, 1, 1]",False
2162,4,31,"[6, 6, 3, 4, 6, 6]",False
2163,4,31,"[6, 6, 6, 5, 5, 3]",False
2164,4,9,"[1, 1, 1, 3, 1, 2]",False
2165,5,11,"[1, 1, 1, 2, 4, 2]",False
2166,5,8,"[1, 1, 3, 1, 1, 1]",False
2167,6,31,"[5, 6, 5, 6, 3, 6]",False
2168,6,17,"[1, 2, 3, 4, 4, 3]",False
2169,5,10,"[1, 1, 1, 1, 4, 2]",False
2170,5,8,"[1, 1, 2, 1, 1, 2]",False
2171,6,15,"[1, 4, 2, 2, 2, 4]",False
2172,5,16,"[1, 1, 3, 1, 4, 6]",False
2173,2,11,"[1, 1, 2, 2, 2, 3]",False
2174,6,9,"[1, 1, 1, 3, 1, 2]",False
2175,3,9,"[1, 1, 1, 1, 2, 3]",False
2176,5,15,"[1, 2, 1, 1, 6, 4]",False
2177,4,12,"[1, 1, 1, 2, 2, 5]",False
2178,5,13,"[1, 1, 3, 2, 4, 2]",False
2179,6,29,"[6, 6, 5, 3, 4, 5]",False
2180,5,29,"[6, 6, 6, 2, 3, 6]",False
2181,2,36,"[6, 6, 6, 6, 6, 6]",False
2182,4,33,"[6, 6, 6, 5, 4, 6]",False
2183,6,16,"[1, 3, 2, 1, 3, 6]",False
2184,4,32,"[6, 6, 6, 6, 6, 2]",False
2185,5,25,"[6, 6, 5, 2, 4, 2]",False
2186,4,7,"[1, 1, 1, 2, 1, 1]",False
2187,3,6,"[1, 1, 1, 1, 1, 1]",False
2188,6,32,"[6, 6, 6, 5, 5, 4]",False
2189,6,26,"[6, 5, 5, 2, 2, 6]",False
2190,4,7,"[1, 1, 1, 1, 1, 2]",False
2191,5,10,"[1, 1, 4, 2, 1, 1]",False
2192,5,35,"[6, 6, 6, 6, 5, 6]",False
2193,5,10,"[1, 1, 1, 2, 1, 4]",False
2194,5,30,"[6, 6, 6, 6, 5, 1]",False
2195,4,10,"[1, 1, 1, 1, 2, 4]",False
2196,6,12,"[1, 1, 2, 4, 2, 2]",False
2197,6,20,"[1, 1, 1, 5, 6, 6]",False
2198,5,16,"[1, 1, 1, 2, 5, 6]",False
2199,2,10,"[2, 1, 1, 1, 2, 3]",False
2200,5,18,"[1, 1, 2, 5, 4, 5]",False
2201,6,14,"[1, 2, 1, 4, 1, 5]",False
2202,6,28,"[5, 5, 5, 4, 6, 3]",False
2203,6,28,"[6, 5, 3, 5, 4, 5]",False
2204,3,9,"[1, 1, 1, 1, 3, 2]",False
2205,5,27,"[6, 6, 5, 5, 3, 2]",False
2206,5,11,"[1, 1, 2, 3, 1, 3]",False
2207,4,34,"[5, 6, 6, 6, 6, 5]",False
2208,5,34,"[6, 6, 5, 6, 5, 6]",False
2209,6,11,"[1, 1, 1, 2, 5, 1]",False
2210,4,33,"[6, 6, 4, 6, 6, 5]",False
2211,6,7,"[1, 2, 1, 1, 1, 1]",False
2212,3,34,"[6, 6, 4, 6, 6, 6]",False
2213,4,7,"[1, 1, 2, 1, 1, 1]",False
2214,5,11,"[2, 1, 1, 1, 3, 3]",False
2215,6,12,"[1, 3, 2, 3, 1, 2]",False
2216,5,17,"[1, 1, 1, 5, 3, 6]",False
2217,4,16,"[1, 1, 1, 2, 6, 5]",False
2218,3,31,"[6, 5, 6, 5, 5, 4]",False
2219,4,10,"[1, 1, 1, 1, 5, 1]",False
2220,5,30,"[6, 6, 6, 5, 4, 3]",False
2221,6,12,"[1, 2, 3, 2, 1, 3]",False
2222,4,33,"[6, 6, 6, 6, 5, 4]",False
2223,6,33,"[6, 6, 6, 6, 4, 5]",False
2224,3,34,"[6, 6, 6, 5, 6, 5]",False
2225,3,8,"[1, 1, 1, 1, 1, 3]",False
2226,5,16,"[1, 1, 2, 3, 3, 6]",False
2227,5,15,"[1, 1, 4, 2, 2, 5]",False
2228,5,29,"[6, 6, 3, 5, 6, 3]",False
2229,5,10,"[1, 1, 1, 1, 2, 4]",False
2230,5,29,"[6, 6, 6, 5, 5, 1]",False
2231,5,10,"[1, 1, 3, 2, 1, 2]",False
2232,5,33,"[6, 6, 6, 6, 6, 3]",False
2233,6,30,"[6, 6, 6, 6, 4, 2]",False
2234,5,31,"[6, 6, 6, 5, 4, 4]",False
2235,6,27,"[6, 6, 5, 5, 4, 1]",False
2236,6,8,"[1, 1, 2, 1, 1, 2]",False
2237,3,34,"[6, 6, 6, 6, 6, 4]",False
2238,3,33,"[6, 6, 6, 6, 5, 4]",False
2239,4,31,"[6, 6, 6, 6, 2, 5]",False
2240,5,10,"[1, 1, 1, 2, 3, 2]",False
2241,5,27,"[6, 6, 6, 4, 3, 2]",False
2242,5,11,"[1, 1, 1, 1, 6, 1]",False
2243,5,14,"[1, 2, 1, 1, 5, 4]",False
2244,5,13,"[1, 1, 2, 1, 2, 6]",False
2245,5,28,"[6, 6, 6, 4, 4, 2]",False
2246,4,9,"[1, 1, 2, 1, 1, 3]",False
2247,6,26,"[5, 3, 6, 6, 3, 3]",False
2248,4,33,"[6, 6, 6, 6, 4, 5]",False
2249,4,13,"[1, 1, 1, 2, 2, 6]",False
2250,4,15,"[1, 1, 1, 2, 4, 6]",False
2251,4,10,"[1, 1, 1, 1, 2, 4]",False
2252,6,27,"[5, 6, 5, 5, 4, 2]",False
2253,5,31,"[6, 6, 4, 4, 6, 5]",False
2254,4,10,"[1, 1, 1, 1, 4, 2]",False
2255,6,15,"[1, 2, 2, 2, 2, 6]",False
2256,5,11,"[1, 1, 1, 1, 1, 6]",False
2257,4,32,"[6, 6, 6, 6, 3, 5]",False
2258,6,31,"[6, 6, 6, 5, 6, 2]",False
2259,5,30,"[6, 6, 6, 5, 5, 2]",False
2260,6,12,"[2, 2, 3, 1, 3, 1]",False
2261,5,31,"[6, 6, 5, 5, 3, 6]",False
2262,4,32,"[6, 6, 6, 2, 6, 6]",False
2263,2,11,"[1, 1, 3, 2, 2, 2]",False
2264,6,17,"[1, 2, 4, 1, 3, 6]",False
2265,3,6,"[1, 1, 1, 1, 1, 1]",False
2266,6,29,"[5, 5, 6, 5, 3, 5]",False
2267,3,9,"[1, 1, 1, 4, 1, 1]",False
2268,6,30,"[6, 6, 6, 5, 5, 2]",False
2269,6,32,"[5, 6, 5, 6, 5, 5]",False
2270,6,24,"[6, 4, 5, 4, 3, 2]",False
2271,4,29,"[6, 6, 6, 6, 4, 1]",False
2272,5,28,"[6, 6, 6, 2, 6, 2]",False
2273,6,26,"[6, 4, 4, 5, 5, 2]",False
2274,3,33,"[6, 6, 6, 6, 4, 5]",False
2275,5,12,"[1, 1, 1, 4, 2, 3]",False
2276,5,26,"[6, 6, 4, 3, 6, 1]",False
2277,4,8,"[1, 1, 1, 1, 2, 2]",False
2278,5,31,"[6, 6, 5, 5, 3, 6]",False
2279,5,9,"[1, 1, 1, 1, 3, 2]",False
2280,5,11,"[1, 1, 1, 1, 1, 6]",False
2281,4,15,"[1, 1, 1, 3, 3, 6]",False
2282,4,10,"[1, 1, 1, 1, 4, 2]",False
2283,4,30,"[6, 6, 6, 6, 4, 2]",False
2284,3,34,"[6, 6, 6, 6, 6, 4]",False
2285,5,31,"[6, 6, 6, 4, 4, 5]",False
2286,5,24,"[6, 6, 5, 5, 1, 1]",False
2287,6,14,"[1, 2, 1, 1, 5, 4]",False
2288,5,26,"[6, 6, 6, 4, 3, 1]",False
2289,5,29,"[6, 5, 6, 6, 5, 1]",False
2290,5,7,"[1, 1, 1, 1, 1, 2]",False
2291,5,12,"[1, 1, 1, 3, 2, 4]",False
2292,5,28,"[6, 6, 5, 5, 3, 3]",False
2293,4,35,"[6, 6, 6, 5, 6, 6]",False
2294,6,25,"[6, 6, 5, 2, 4, 2]",False
2295,5,10,"[2, 1, 1, 1, 1, 4]",False
2296,6,11,"[1, 2, 1, 2, 1, 4]",False
2297,5,16,"[1, 1, 3, 2, 3, 6]",False
2298,5,32,"[6, 4, 6, 5, 6, 5]",False
2299,6,13,"[1, 1, 2, 3, 1, 5]",False
2300,5,10,"[1, 1, 1, 1, 1, 5]",False
2301,6,12,"[1, 1, 1, 1, 3, 5]",False
2302,2,9,"[1, 1, 1, 1, 2, 3]",False
2303,6,13,"[1, 1, 1, 4, 5, 1]",False
2304,4,35,"[6, 6, 6, 6, 6, 5]",False
2305,5,29,"[6, 6, 6, 4, 5, 2]",False
2306,6,29,"[6, 5, 5, 4, 4, 5]",False
2307,4,11,"[1, 1, 1, 3, 1, 4]",False
2308,6,28,"[6, 6, 5, 6, 4, 1]",False
2309,5,10,"[1, 1, 1, 3, 2, 2]",False
2310,5,35,"[6, 6, 6, 5, 6, 6]",False
2311,6,30,"[6, 5, 6, 3, 6, 4]",False
2312,6,28,"[6, 5, 6, 6, 4, 1]",False
2313,5,13,"[1, 1, 2, 2, 2, 5]",False
2314,3,35,"[6, 6, 6, 6, 6, 5]",False
2315,6,32,"[6, 6, 6, 4, 6, 4]",False
2316,5,30,"[6, 6, 6, 5, 5, 2]",False
2317,6,9,"[1, 1, 1, 3, 1, 2]",False
2318,6,28,"[6, 5, 4, 5, 5, 3]",False
2319,4,35,"[6, 6, 6, 6, 5, 6]",False
2320,5,9,"[2, 2, 1, 1, 1, 2]",False
2321,5,11,"[1, 1, 1, 1, 1, 6]",False
2322,4,27,"[6, 6, 6, 6, 1, 2]",False
2323,5,16,"[1, 1, 4, 1, 3, 6]",False
2324,4,34,"[6, 6, 6, 6, 4, 6]",False
2325,6,20,"[5, 4, 5, 4, 1, 1]",False
2326,3,11,"[1, 1, 3, 1, 3, 2]",False
2327,6,15,"[1, 2, 2, 2, 4, 4]",False
2328,5,17,"[1, 1, 1, 4, 6, 4]",False
2329,3,10,"[2, 1, 1, 1, 3, 2]",False
2330,5,32,"[6, 6, 4, 6, 5, 5]",False
2331,4,28,"[6, 6, 6, 4, 1, 5]",False
2332,5,30,"[6, 6, 6, 5, 5, 2]",False
2333,4,9,"[1, 1, 4, 1, 1, 1]",False
2334,6,31,"[6, 6, 4, 5, 6, 4]",False
2335,3,33,"[6, 6, 5, 6, 5, 5]",False
2336,6,15,"[1, 1, 4, 1, 2, 6]",False
2337,6,7,"[1, 1, 2, 1, 1, 1]",False
2338,6,18,"[1, 1, 3, 4, 5, 4]",False
2339,6,12,"[1, 2, 3, 1, 1, 4]",False
2340,6,27,"[6, 5, 6, 5, 2, 3]",False
2341,6,14,"[1, 2, 2, 2, 3, 4]",False
2342,5,9,"[1, 2, 2, 1, 1, 2]",False
2343,5,32,"[6, 6, 5, 4, 6, 5]",False
2344,6,10,"[2, 1, 1, 2, 1, 3]",False
2345,5,33,"[6, 6, 6, 6, 6, 3]",False
2346,6,12,"[1, 3, 1, 3, 1, 3]",False
2347,5,7,"[1, 1, 1, 2, 1, 1]",False
2348,6,12,"[1, 1, 1, 3, 2, 4]",False
2349,6,13,"[1, 2, 3, 1, 2, 4]",False
2350,5,29,"[6, 6, 4, 5, 2, 6]",False
2351,5,34,"[6, 6, 6, 6, 4, 6]",False
2352,5,9,"[1, 1, 2, 1, 3, 1]",False
2353,5,30,"[6, 6, 6, 4, 2, 6]",False
2354,2,31,"[6, 6, 5, 5, 4, 5]",False
2355,4,32,"[6, 6, 6, 6, 6, 2]",False
2356,4,10,"[1, 1, 1, 1, 1, 5]",False
2357,6,9,"[1, 1, 2, 2, 1, 2]",False
2358,5,14,"[2, 2, 1, 1, 5, 3]",False
2359,5,34,"[6, 6, 6, 6, 5, 5]",False
2360,3,32,"[6, 5, 6, 6, 4, 5]",False
2361,5,29,"[6, 6, 6, 4, 3, 4]",False
2362,6,29,"[6, 6, 6, 3, 5, 3]",False
2363,6,29,"[6, 5, 5, 2, 5, 6]",False
2364,5,6,"[1, 1, 1, 1, 1, 1]",False
2365,5,32,"[6, 6, 6, 5, 4, 5]",False
2366,5,28,"[6, 6, 5, 5, 5, 1]",False
2367,2,33,"[6, 6, 6, 6, 4, 5]",False
2368,5,29,"[6, 6, 5, 6, 5, 1]",False
2369,5,30,"[6, 4, 6, 6, 4, 4]",False
2370,5,27,"[6, 6, 5, 5, 4, 1]",False
2371,5,14,"[1, 1, 1, 5, 2, 4]",False
2372,4,32,"[6, 6, 6, 5, 5, 4]",False
2373,5,34,"[6, 6, 5, 6, 5, 6]",False
2374,6,16,"[1, 1, 1, 4, 3, 6]",False
2375,6,17,"[1, 2, 3, 2, 3, 6]",False
2376,5,10,"[1, 1, 1, 2, 2, 3]",False
2377,6,9,"[1, 1, 2, 1, 2, 2]",False
2378,3,9,"[1, 1, 1, 1, 3, 2]",False
2379,5,10,"[2, 2, 1, 2, 1, 2]",False
2380,5,9,"[1, 1, 1, 2, 2, 2]",False
2381,5,31,"[6, 6, 6, 5, 6, 2]",False
2382,5,30,"[6, 6, 6, 5, 4, 3]",False
2383,5,8,"[1, 2, 1, 1, 1, 2]",False
2384,5,34,"[6, 6, 6, 6, 6, 4]",False
2385,5,15,"[1, 1, 4, 2, 1, 6]",False
2386,5,7,"[1, 1, 1, 1, 1, 2]",False
2387,6,15,"[1, 2, 1, 3, 2, 6]",False
2388,4,11,"[1, 1, 1, 1, 3, 4]",False
2389,5,10,"[1, 3, 1, 1, 2, 2]",False
2390,4,9,"[1, 1, 2, 1, 2, 2]",False
2391,6,28,"[6, 6, 5, 4, 6, 1]",False
2392,5,11,"[1, 1, 1, 1, 6, 1]",False
2393,6,29,"[5, 5, 5, 6, 5, 3]",False
2394,5,9,"[1, 1, 3, 1, 1, 2]",False
2395,5,32,"[5, 6, 6, 5, 4, 6]",False
2396,5,11,"[1, 1, 2, 1, 2, 4]",False
2397,6,17,"[2, 4, 1, 4, 1, 5]",False
2398,5,35,"[6, 6, 6, 6, 5, 6]",False
2399,5,33,"[6, 6, 6, 6, 4, 5]",False
2400,3,9,"[1, 1, 4, 1, 1, 1]",False
2401,6,10,"[1, 2, 1, 1, 1, 4]",False
2402,3,10,"[1, 1, 1, 1, 2, 4]",False
2403,6,10,"[1, 1, 2, 1, 2, 3]",False
2404,5,33,"[6, 6, 6, 6, 6, 3]",False
2405,3,34,"[6, 6, 6, 6, 5, 5]",False
2406,4,34,"[6, 6, 6, 6, 5, 5]",False
2407,5,14,"[1, 1, 1, 1, 5, 5]",False
2408,6,29,"[6, 4, 5, 6, 6, 2]",False
2409,6,14,"[1, 2, 1, 4, 4, 2]",False
2410,6,26,"[6, 5, 5, 5, 2, 3]",False
2411,4,17,"[1, 1, 1, 3, 5, 6]",False
2412,5,27,"[6, 6, 5, 4, 2, 4]",False
2413,4,11,"[1, 1, 1, 2, 5, 1]",False
2414,5,28,"[5, 3, 6, 6, 5, 3]",False
2415,6,24,"[6, 4, 5, 5, 1, 3]",False
2416,5,32,"[6, 4, 5, 5, 6, 6]",False
2417,4,32,"[6, 5, 6, 6, 5, 4]",False
2418,5,13,"[1, 1, 2, 4, 3, 2]",False
2419,5,14,"[1, 1, 3, 2, 2, 5]",False
2420,5,7,"[1, 1, 1, 2, 1, 1]",False
2421,5,31,"[6, 5, 6, 6, 3, 5]",False
2422,6,27,"[6, 4, 3, 6, 5, 3]",False
2423,4,34,"[6, 6, 6, 5, 6, 5]",False
2424,5,30,"[6, 6, 6, 5, 2, 5]",False
2425,5,33,"[6, 6, 6, 4, 6, 5]",False
2426,5,29,"[5, 6, 6, 4, 5, 3]",False
2427,5,16,"[1, 1, 5, 2, 1, 6]",False
2428,5,25,"[6, 6, 4, 6, 2, 1]",False
2429,6,16,"[1, 2, 2, 4, 5, 2]",False
2430,6,28,"[6, 6, 2, 6, 4, 4]",False
2431,4,7,"[1, 1, 1, 1, 1, 2]",False
2432,6,30,"[6, 6, 5, 5, 2, 6]",False
2433,4,33,"[6, 6, 6, 5, 6, 4]",False
2434,5,13,"[1, 1, 3, 1, 4, 3]",False
2435,6,13,"[1, 2, 1, 1, 2, 6]",False
2436,4,33,"[6, 6, 6, 6, 6, 3]",False
2437,4,33,"[6, 6, 6, 6, 6, 3]",False
2438,5,11,"[1, 1, 1, 1, 2, 5]",False
2439,5,15,"[1, 1, 1, 4, 4, 4]",False
2440,5,14,"[1, 1, 2, 2, 3, 5]",False
2441,5,32,"[6, 6, 5, 6, 5, 4]",False
2442,4,14,"[1, 1, 1, 2, 5, 4]",False
2443,5,10,"[1, 1, 1, 1, 1, 5]",False
2444,6,22,"[6, 4, 3, 3, 5, 1]",False
2445,5,11,"[1, 1, 1, 1, 3, 4]",False
2446,5,31,"[6, 6, 6, 6, 5, 2]",False
2447,4,11,"[1, 1, 1, 2, 4, 2]",False
2448,5,8,"[1, 1, 2, 1, 1, 2]",False
2449,5,14,"[1, 1, 3, 2, 3, 4]",False
2450,5,31,"[6, 6, 5, 6, 6, 2]",False
2451,5,34,"[6, 6, 6, 6, 4, 6]",False
2452,5,8,"[1, 1, 1, 1, 3, 1]",False
2453,5,10,"[1, 4, 1, 1, 2, 1]",False
2454,6,32,"[6, 5, 6, 5, 6, 4]",False
2455,5,30,"[6, 6, 6, 5, 6, 1]",False
2456,5,9,"[1, 1, 3, 1, 2, 1]",False
2457,5,11,"[1, 1, 1, 4, 2, 2]",False
2458,4,12,"[1, 1, 1, 1, 2, 6]",False
2459,5,30,"[6, 6, 6, 6, 5, 1]",False
2460,5,11,"[1, 1, 1, 4, 3, 1]",False
2461,6,15,"[1, 1, 1, 3, 3, 6]",False
2462,5,10,"[1, 1, 1, 1, 2, 4]",False
2463,5,12,"[1, 1, 2, 1, 1, 6]",False
2464,5,31,"[6, 6, 6, 6, 6, 1]",False
2465,5,12,"[1, 1, 1, 1, 2, 6]",False
2466,5,10,"[1, 1, 1, 2, 3, 2]",False
2467,6,14,"[1, 3, 2, 1, 3, 4]",False
2468,2,33,"[6, 6, 6, 6, 5, 4]",False
2469,6,14,"[1, 1, 3, 3, 1, 5]",False
2470,5,11,"[1, 1, 2, 2, 2, 3]",False
2471,5,34,"[6, 5, 6, 6, 6, 5]",False
2472,6,29,"[6, 6, 3, 5, 6, 3]",False
2473,4,11,"[1, 1, 1, 3, 1, 4]",False
2474,3,36,"[6, 6, 6, 6, 6, 6]",False
2475,5,15,"[1, 1, 5, 4, 3, 1]",False
2476,4,11,"[1, 1, 1, 2, 4, 2]",False
2477,5,14,"[1, 1, 1, 2, 3, 6]",False
2478,5,10,"[1, 3, 1, 1, 2, 2]",False
2479,4,27,"[6, 6, 6, 3, 5, 1]",False
2480,5,26,"[6, 6, 5, 3, 3, 3]",False
2481,4,25,"[6, 6, 6, 4, 2, 1]",False
2482,5,8,"[1, 1, 3, 1, 1, 1]",False
2483,4,11,"[1, 1, 1, 1, 1, 6]",False
2484,5,33,"[6, 6, 6, 6, 6, 3]",False
2485,3,34,"[6, 6, 6, 4, 6, 6]",False
2486,6,12,"[1, 1, 2, 2, 3, 3]",False
2487,5,34,"[6, 6, 6, 6, 4, 6]",False
2488,6,12,"[2, 3, 1, 2, 2, 2]",False
2489,5,11,"[1, 1, 2, 1, 3, 3]",False
2490,5,25,"[6, 6, 6, 4, 2, 1]",False
2491,6,27,"[5, 5, 6, 2, 3, 6]",False
2492,5,29,"[6, 6, 6, 6, 3, 2]",False
2493,5,8,"[1, 1, 3, 1, 1, 1]",False
2494,5,12,"[1, 1, 1, 1, 2, 6]",False
2495,6,28,"[5, 6, 5, 2, 4, 6]",False
2496,6,31,"[6, 6, 5, 5, 6, 3]",False
2497,6,17,"[2, 2, 2, 4, 2, 5]",False
2498,2,9,"[1, 1, 1, 1, 2, 3]",False
2499,4,10,"[1, 1, 1, 1, 4, 2]",False
2500,6,31,"[6, 6, 6, 6, 1, 6]",False
2501,5,34,"[6, 6, 5, 6, 6, 5]",False
2502,4,8,"[1, 1, 1, 1, 1, 3]",False
2503,5,10,"[1, 1, 1, 1, 1, 5]",False
2504,5,11,"[2, 2, 3, 1, 1, 2]",False
2505,6,16,"[2, 1, 1, 1, 5, 6]",False
2506,6,15,"[1, 2, 3, 2, 5, 2]",False
2507,5,15,"[1, 1, 3, 2, 4, 4]",False
2508,5,29,"[6, 6, 4, 4, 5, 4]",False
2509,3,34,"[6, 6, 6, 6, 6, 4]",False
2510,6,32,"[5, 6, 6, 6, 6, 3]",False
2511,2,33,"[6, 6, 6, 6, 4, 5]",False
2512,5,32,"[6, 5, 6, 6, 4, 5]",False
2513,4,9,"[1, 1, 1, 4, 1, 1]",False
2514,6,14,"[2, 1, 1, 5, 3, 2]",False
2515,6,16,"[1, 1, 4, 4, 1, 5]",False
2516,5,34,"[6, 6, 6, 6, 4, 6]",False
2517,4,9,"[1, 1, 1, 1, 1, 4]",False
2518,4,32,"[6, 6, 6, 6, 3, 5]",False
2519,5,14,"[1, 3, 2, 1, 1, 6]",False
2520,5,29,"[6, 6, 5, 5, 2, 5]",False
2521,5,31,"[6, 6, 4, 6, 6, 3]",False
2522,5,29,"[6, 6, 6, 4, 5, 2]",False
2523,5,12,"[1, 1, 2, 1, 5, 2]",False
2524,5,13,"[1, 1, 1, 3, 1, 6]",False
2525,5,30,"[6, 6, 5, 4, 6, 3]",False
2526,3,8,"[1, 1, 1, 1, 1, 3]",False
2527,4,12,"[1, 1, 1, 1, 4, 4]",False
2528,6,28,"[6, 5, 5, 6, 3, 3]",False
2529,5,29,"[6, 6, 3, 4, 5, 5]",False
2530,3,6,"[1, 1, 1, 1, 1, 1]",False
2531,5,11,"[1, 1, 1, 2, 2, 4]",False
2532,6,34,"[6, 5, 6, 5, 6, 6]",False
2533,6,18,"[2, 2, 1, 3, 4, 6]",False
2534,5,33,"[6, 6, 6, 6, 5, 4]",False
2535,5,13,"[2, 1, 1, 1, 3, 5]",False
2536,5,12,"[1, 1, 2, 1, 5, 2]",False
2537,5,11,"[1, 1, 1, 1, 1, 6]",False
2538,5,14,"[1, 1, 2, 2, 2, 6]",False
2539,5,27,"[6, 6, 5, 3, 4, 3]",False
2540,5,28,"[6, 6, 4, 5, 6, 1]",False
2541,5,11,"[1, 1, 1, 1, 5, 2]",False
2542,3,31,"[6, 6, 4, 6, 4, 5]",False
2543,5,32,"[6, 6, 5, 4, 6, 5]",False
2544,6,34,"[6, 6, 5, 6, 6, 5]",False
2545,2,32,"[6, 6, 6, 5, 4, 5]",False
2546,5,10,"[1, 1, 4, 1, 1, 2]",False
2547,4,12,"[1, 1, 1, 3, 3, 3]",False
2548,4,7,"[1, 1, 1, 2, 1, 1]",False
2549,5,31,"[6, 6, 5, 2, 6, 6]",False
2550,5,33,"[6, 6, 4, 5, 6, 6]",False
2551,4,31,"[6, 6, 5, 6, 6, 2]",False
2552,6,25,"[6, 4, 5, 6, 3, 1]",False
2553,6,32,"[6, 6, 6, 5, 3, 6]",False
2554,5,10,"[1, 1, 3, 2, 2, 1]",False
2555,5,18,"[1, 1, 5, 2, 4, 5]",False
2556,6,9,"[1, 2, 1, 1, 3, 1]",False
2557,6,12,"[1, 2, 2, 2, 1, 4]",False
2558,5,15,"[1, 1, 4, 2, 4, 3]",False
2559,4,30,"[6, 6, 4, 6, 6, 2]",False
2560,5,8,"[1, 1, 1, 1, 2, 2]",False
2561,6,15,"[1, 2, 2, 3, 1, 6]",False
2562,5,32,"[6, 6, 6, 6, 4, 4]",False
2563,5,28,"[6, 6, 3, 4, 3, 6]",False
2564,5,28,"[6, 6, 6, 5, 4, 1]",False
2565,5,29,"[6, 6, 6, 5, 5, 1]",False
2566,6,32,"[6, 6, 6, 6, 6, 2]",False
2567,5,26,"[6, 6, 3, 5, 3, 3]",False
2568,6,14,"[1, 2, 1, 3, 3, 4]",False
2569,5,30,"[6, 6, 6, 4, 4, 4]",False
2570,4,10,"[1, 1, 1, 1, 3, 3]",False
2571,6,12,"[1, 1, 2, 1, 5, 2]",False
2572,4,11,"[1, 1, 1, 1, 1, 6]",False
2573,5,16,"[1, 1, 3, 5, 3, 3]",False
2574,6,17,"[1, 2, 1, 3, 5, 5]",False
2575,5,13,"[1, 1, 3, 4, 1, 3]",False
2576,4,32,"[6, 6, 6, 6, 6, 2]",False
2577,5,28,"[6, 6, 6, 6, 3, 1]",False
2578,4,29,"[5, 6, 6, 6, 2, 4]",False
2579,6,23,"[1, 2, 4, 6, 4, 6]",False
2580,5,32,"[6, 6, 6, 6, 4, 4]",False
2581,6,15,"[1, 2, 2, 3, 2, 5]",False
2582,3,7,"[1, 1, 1, 1, 1, 2]",False
2583,6,13,"[1, 1, 1, 2, 4, 4]",False
2584,4,33,"[6, 6, 6, 4, 6, 5]",False
2585,6,17,"[2, 1, 4, 3, 1, 6]",False
2586,6,13,"[2, 1, 2, 1, 1, 6]",False
2587,6,8,"[1, 1, 1, 2, 1, 2]",False
2588,5,13,"[1, 1, 1, 3, 1, 6]",False
2589,5,30,"[6, 6, 6, 5, 6, 1]",False
2590,3,33,"[6, 6, 5, 6, 5, 5]",False
2591,6,9,"[1, 2, 1, 2, 1, 2]",False
2592,5,11,"[1, 1, 3, 2, 2, 2]",False
2593,5,30,"[6, 6, 6, 3, 3, 6]",False
2594,5,30,"[6, 6, 6, 6, 3, 3]",False
2595,6,34,"[6, 5, 6, 5, 6, 6]",False
2596,4,13,"[1, 1, 1, 1, 5, 4]",False
2597,4,32,"[6, 6, 6, 6, 4, 4]",False
2598,5,15,"[1, 1, 4, 1, 5, 3]",False
2599,6,12,"[1, 2, 1, 1, 3, 4]",False
2600,6,32,"[6, 6, 5, 5, 4, 6]",False
2601,5,13,"[1, 1, 1, 2, 2, 6]",False
2602,4,31,"[6, 6, 6, 3, 6, 4]",False
2603,4,31,"[6, 6, 6, 2, 6, 5]",False
2604,6,28,"[6, 6, 5, 4, 4, 3]",False
2605,4,8,"[1, 1, 2, 1, 1, 2]",False
2606,3,7,"[1, 1, 1, 1, 2, 1]",False
2607,5,29,"[6, 4, 6, 6, 6, 1]",False
2608,5,12,"[1, 1, 1, 1, 2, 6]",False
2609,4,8,"[1, 1, 2, 2, 1, 1]",False
2610,6,16,"[2, 1, 2, 1, 4, 6]",False
2611,5,13,"[1, 3, 1, 1, 3, 4]",False
2612,6,34,"[6, 6, 5, 6, 6, 5]",False
2613,6,12,"[1, 4, 3, 1, 1, 2]",False
2614,3,31,"[6, 5, 6, 5, 5, 4]",False
2615,2,31,"[6, 6, 6, 5, 3, 5]",False
2616,5,10,"[1, 1, 1, 1, 3, 3]",False
2617,5,24,"[6, 6, 3, 4, 3, 2]",False
2618,4,12,"[1, 1, 1, 3, 1, 5]",False
2619,5,15,"[1, 1, 2, 3, 3, 5]",False
2620,6,12,"[1, 1, 1, 3, 2, 4]",False
2621,6,31,"[6, 4, 6, 4, 5, 6]",False
2622,4,11,"[1, 1, 1, 1, 1, 6]",False
2623,5,7,"[1, 1, 1, 1, 2, 1]",False
2624,5,8,"[1, 1, 2, 1, 1, 2]",False
2625,5,9,"[1, 1, 3, 2, 1, 1]",False
2626,5,34,"[6, 6, 6, 6, 6, 4]",False
2627,5,16,"[1, 1, 2, 2, 4, 6]",False
2628,6,28,"[6, 5, 3, 4, 5, 5]",False
2629,4,13,"[1, 1, 1, 2, 5, 3]",False
2630,6,15,"[2, 1, 3, 2, 2, 5]",False
2631,5,33,"[6, 6, 5, 5, 5, 6]",False
2632,5,12,"[1, 1, 1, 1, 3, 5]",False
